"","data_test.Respondent.ID","data_test.Product","predict_model_log_1"
"2522",14580,"Deodorant G",1
"2523",14581,"Deodorant G",0
"2524",14582,"Deodorant G",1
"2525",14583,"Deodorant G",1
"2526",14584,"Deodorant G",1
"2527",14585,"Deodorant G",1
"2528",14586,"Deodorant G",1
"2529",14587,"Deodorant G",1
"2530",14588,"Deodorant G",1
"2531",14589,"Deodorant G",1
"2532",14590,"Deodorant G",1
"2533",14591,"Deodorant G",0
"2534",14592,"Deodorant G",0
"2535",14593,"Deodorant G",0
"2536",14594,"Deodorant G",1
"2537",14595,"Deodorant G",0
"2538",14596,"Deodorant G",0
"2539",14597,"Deodorant G",1
"2540",14598,"Deodorant G",0
"2541",14599,"Deodorant G",0
"2542",14600,"Deodorant G",1
"2543",14601,"Deodorant G",0
"2544",14602,"Deodorant G",0
"2545",14603,"Deodorant G",0
"2546",14604,"Deodorant G",0
"2547",14605,"Deodorant G",0
"2548",14606,"Deodorant G",0
"2549",14607,"Deodorant G",0
"2550",14608,"Deodorant G",0
"2551",14609,"Deodorant G",1
"2552",14610,"Deodorant G",1
"2553",14611,"Deodorant G",0
"2554",14612,"Deodorant G",0
"2555",14613,"Deodorant G",0
"2556",14614,"Deodorant G",0
"2557",14615,"Deodorant G",0
"2558",14616,"Deodorant G",1
"2559",14617,"Deodorant G",0
"2560",14618,"Deodorant G",0
"2561",14619,"Deodorant G",0
"2562",14620,"Deodorant G",1
"2563",14621,"Deodorant G",0
"2564",14622,"Deodorant G",0
"2565",14623,"Deodorant G",1
"2566",14624,"Deodorant G",1
"2567",14625,"Deodorant G",0
"2568",14626,"Deodorant G",0
"2569",14627,"Deodorant G",1
"2570",14628,"Deodorant G",0
"2571",14629,"Deodorant G",0
"2572",14630,"Deodorant G",0
"2573",14631,"Deodorant G",1
"2574",14632,"Deodorant G",0
"2575",14633,"Deodorant G",0
"2576",14634,"Deodorant G",0
"2577",14635,"Deodorant G",1
"2578",14636,"Deodorant G",1
"2579",14637,"Deodorant G",1
"2580",14638,"Deodorant G",0
"2581",14639,"Deodorant G",0
"2582",14640,"Deodorant G",0
"2583",14641,"Deodorant G",0
"2584",14642,"Deodorant G",0
"2585",14643,"Deodorant G",0
"2586",14644,"Deodorant G",0
"2587",14645,"Deodorant G",1
"2588",14646,"Deodorant G",0
"2589",14647,"Deodorant G",1
"2590",14648,"Deodorant G",0
"2591",14649,"Deodorant G",0
"2592",14650,"Deodorant G",0
"2593",14651,"Deodorant G",1
"2594",14652,"Deodorant G",0
"2595",14653,"Deodorant G",1
"2596",14654,"Deodorant G",0
"2597",14655,"Deodorant G",0
"2598",14656,"Deodorant G",0
"2599",14657,"Deodorant G",0
"2600",14658,"Deodorant G",1
"2601",14659,"Deodorant G",0
"2602",14660,"Deodorant G",1
"2603",14661,"Deodorant G",0
"2604",14662,"Deodorant G",1
"2605",14663,"Deodorant G",0
"2606",14664,"Deodorant G",0
"2607",14665,"Deodorant G",0
"2608",14666,"Deodorant G",0
"2609",14667,"Deodorant G",0
"2610",14668,"Deodorant G",0
"2611",14669,"Deodorant G",1
"2612",14670,"Deodorant G",1
"2613",14671,"Deodorant G",1
"2614",14672,"Deodorant G",0
"2615",14673,"Deodorant G",1
"2616",14674,"Deodorant G",0
"2617",14675,"Deodorant G",0
"2618",14676,"Deodorant G",0
"2619",14677,"Deodorant G",0
"2620",14678,"Deodorant G",0
"2621",14679,"Deodorant G",0
"2622",14680,"Deodorant G",1
"2623",14681,"Deodorant G",0
"2624",14682,"Deodorant G",0
"2625",14683,"Deodorant G",0
"2626",14684,"Deodorant G",0
"2627",14685,"Deodorant G",0
"2628",14686,"Deodorant G",0
"2629",14687,"Deodorant G",0
"2630",14688,"Deodorant G",0
"2631",14689,"Deodorant G",0
"2632",14690,"Deodorant G",1
"2633",14691,"Deodorant G",0
"2634",14692,"Deodorant G",0
"2635",14693,"Deodorant G",0
"2636",14694,"Deodorant G",1
"2637",14695,"Deodorant G",1
"2638",14696,"Deodorant G",1
"2639",14697,"Deodorant G",1
"2640",14698,"Deodorant G",0
"2641",14699,"Deodorant G",0
"2642",14700,"Deodorant G",0
"2643",14701,"Deodorant G",0
"2644",14702,"Deodorant G",0
"2645",14703,"Deodorant G",0
"2646",14704,"Deodorant G",0
"2647",14705,"Deodorant G",0
"2648",14706,"Deodorant G",0
"2649",14707,"Deodorant G",1
"2650",14708,"Deodorant G",0
"2651",14709,"Deodorant G",0
"2652",14710,"Deodorant G",0
"2653",14711,"Deodorant G",0
"2654",14712,"Deodorant G",1
"2655",14713,"Deodorant G",0
"2656",14714,"Deodorant G",1
"2657",14715,"Deodorant G",0
"2658",14716,"Deodorant G",0
"2659",14717,"Deodorant G",0
"2660",14718,"Deodorant G",0
"2661",14719,"Deodorant G",0
"2662",14720,"Deodorant G",0
"2663",14721,"Deodorant G",0
"2664",14722,"Deodorant G",1
"2665",14723,"Deodorant G",1
"2666",14724,"Deodorant G",1
"2667",14725,"Deodorant G",0
"2668",14726,"Deodorant G",0
"2669",14727,"Deodorant G",1
"2670",14728,"Deodorant G",1
"2671",14729,"Deodorant G",1
"2672",14730,"Deodorant G",1
"2673",14731,"Deodorant G",0
"2674",14732,"Deodorant G",0
"2675",14733,"Deodorant G",1
"2676",14734,"Deodorant G",0
"2677",14735,"Deodorant G",0
"2678",14736,"Deodorant G",0
"2679",14737,"Deodorant G",1
"2680",14738,"Deodorant G",0
"2681",14739,"Deodorant G",0
"2682",14740,"Deodorant G",0
"2683",14741,"Deodorant G",0
"2684",14742,"Deodorant G",0
"2685",14743,"Deodorant G",1
"2686",14744,"Deodorant G",0
"2687",14745,"Deodorant G",1
"2688",14746,"Deodorant G",0
"2689",14747,"Deodorant G",0
"2690",14748,"Deodorant G",0
"2691",14749,"Deodorant G",1
"2692",14750,"Deodorant G",1
"2693",14751,"Deodorant G",0
"2694",14752,"Deodorant G",0
"2695",14753,"Deodorant G",0
"2696",14754,"Deodorant G",1
"2697",14755,"Deodorant G",0
"2698",14756,"Deodorant G",0
"2699",14757,"Deodorant G",0
"2700",14758,"Deodorant G",0
"2701",14759,"Deodorant G",0
"2702",14760,"Deodorant G",0
"2703",14761,"Deodorant G",0
"2704",14762,"Deodorant G",1
"2705",14763,"Deodorant G",0
"2706",14764,"Deodorant G",1
"2707",14765,"Deodorant G",1
"2708",14766,"Deodorant G",1
"2709",14767,"Deodorant G",0
"2710",14768,"Deodorant G",0
"2711",14769,"Deodorant G",0
"2712",14770,"Deodorant G",0
"2713",14771,"Deodorant G",0
"2714",14772,"Deodorant G",1
"2715",14773,"Deodorant G",0
"2716",14774,"Deodorant G",0
"2717",14775,"Deodorant G",0
"2718",14776,"Deodorant G",1
"2719",14777,"Deodorant G",0
"2720",14778,"Deodorant G",0
"2721",14779,"Deodorant G",0
"2722",14780,"Deodorant G",0
"2723",14781,"Deodorant G",0
"2724",14782,"Deodorant G",0
"2725",14783,"Deodorant G",0
"2726",14784,"Deodorant G",0
"2727",14785,"Deodorant G",1
"2728",14786,"Deodorant G",0
"2729",14787,"Deodorant G",1
"2730",14788,"Deodorant G",0
"2731",14789,"Deodorant G",1
"2732",14790,"Deodorant G",0
"2733",14791,"Deodorant G",0
"2734",14792,"Deodorant G",0
"2735",14793,"Deodorant G",0
"2736",14794,"Deodorant G",1
"2737",14795,"Deodorant G",0
"2738",14796,"Deodorant G",1
"2739",14797,"Deodorant G",0
"2740",14798,"Deodorant G",0
"2741",14799,"Deodorant G",0
"2742",14800,"Deodorant G",0
"2743",14801,"Deodorant G",0
"2744",14802,"Deodorant G",0
"2745",14803,"Deodorant G",0
"2746",14804,"Deodorant G",0
"2747",14805,"Deodorant G",1
"2748",14806,"Deodorant G",0
"2749",14807,"Deodorant G",0
"2750",14808,"Deodorant G",0
"2751",14809,"Deodorant G",1
"2752",14810,"Deodorant G",0
"2753",14811,"Deodorant G",0
"2754",14812,"Deodorant G",0
"2755",14813,"Deodorant G",0
"2756",14814,"Deodorant G",0
"2757",14815,"Deodorant G",0
"2758",14816,"Deodorant G",0
"2759",14817,"Deodorant G",0
"2760",14818,"Deodorant G",0
"2761",14819,"Deodorant G",0
"2762",14820,"Deodorant G",0
"2763",14821,"Deodorant G",0
"2764",14822,"Deodorant G",0
"2765",14823,"Deodorant G",0
"2766",14824,"Deodorant G",1
"2767",14825,"Deodorant G",0
"2768",14826,"Deodorant G",0
"2769",14827,"Deodorant G",0
"2770",14828,"Deodorant G",0
"2771",14829,"Deodorant G",0
"2772",14830,"Deodorant G",1
"2773",14831,"Deodorant G",1
"2774",14832,"Deodorant G",0
"2775",14833,"Deodorant G",0
"2776",14834,"Deodorant G",0
"2777",14835,"Deodorant G",0
"2778",14836,"Deodorant G",0
"2779",14837,"Deodorant G",0
"2780",14838,"Deodorant G",1
"2781",14839,"Deodorant G",0
"2782",14840,"Deodorant G",0
"2783",14841,"Deodorant G",0
"2784",14842,"Deodorant G",0
"2785",14843,"Deodorant G",0
"2786",14844,"Deodorant G",1
"2787",14845,"Deodorant G",0
"2788",14846,"Deodorant G",0
"2789",14847,"Deodorant G",0
"2790",14848,"Deodorant G",0
"2791",14849,"Deodorant G",0
"2792",14850,"Deodorant G",0
"2793",14851,"Deodorant G",0
"2794",14852,"Deodorant G",0
"2795",14853,"Deodorant G",1
"2796",14854,"Deodorant G",0
"2797",14855,"Deodorant G",0
"2798",14856,"Deodorant G",0
"2799",14857,"Deodorant G",0
"2800",14858,"Deodorant G",0
"2801",14859,"Deodorant G",0
"2802",14860,"Deodorant G",0
"2803",14861,"Deodorant G",0
"2804",14862,"Deodorant G",0
"2805",14863,"Deodorant G",0
"2806",14864,"Deodorant G",0
"2807",14865,"Deodorant G",0
"2808",14866,"Deodorant G",0
"2809",14867,"Deodorant G",0
"2810",14868,"Deodorant G",0
"2811",14869,"Deodorant G",0
"2812",14870,"Deodorant G",0
"2813",14871,"Deodorant G",0
"2814",14872,"Deodorant G",1
"2815",14873,"Deodorant G",0
"2816",14874,"Deodorant G",0
"2817",14875,"Deodorant G",0
"2818",14876,"Deodorant G",0
"2819",14877,"Deodorant G",1
"2820",14878,"Deodorant G",0
"2821",14879,"Deodorant G",0
"2822",14880,"Deodorant G",1
"2823",14881,"Deodorant G",0
"2824",14882,"Deodorant G",0
"2825",14883,"Deodorant G",0
"2826",14884,"Deodorant G",0
"2827",14885,"Deodorant G",0
"2828",14886,"Deodorant G",1
"2829",14887,"Deodorant G",0
"2830",14888,"Deodorant G",0
"2831",14889,"Deodorant G",0
"2832",14890,"Deodorant G",0
"2833",14891,"Deodorant G",0
"2834",14892,"Deodorant G",0
"2835",14893,"Deodorant G",1
"2836",14894,"Deodorant G",0
"2837",14895,"Deodorant G",0
"2838",14896,"Deodorant G",1
"2839",14897,"Deodorant G",0
"2840",14898,"Deodorant G",0
"2841",14899,"Deodorant G",1
"2842",14900,"Deodorant G",0
"2843",14901,"Deodorant G",0
"2844",14902,"Deodorant G",0
"2845",14903,"Deodorant G",1
"2846",14904,"Deodorant G",0
"2847",14905,"Deodorant G",0
"2848",14906,"Deodorant G",0
"2849",14907,"Deodorant G",1
"2850",14908,"Deodorant G",0
"2851",14909,"Deodorant G",0
"2852",14910,"Deodorant G",0
"2853",14911,"Deodorant G",1
"2854",14912,"Deodorant G",0
"2855",14913,"Deodorant G",0
"2856",14914,"Deodorant G",1
"2857",14915,"Deodorant G",0
"2858",14916,"Deodorant G",0
"2859",14917,"Deodorant G",0
"2860",14918,"Deodorant G",1
"2861",14919,"Deodorant G",0
"2862",14920,"Deodorant G",0
"2863",14921,"Deodorant G",1
"2864",14922,"Deodorant G",0
"2865",14923,"Deodorant G",0
"2866",14924,"Deodorant G",0
"2867",14925,"Deodorant G",0
"2868",14926,"Deodorant G",0
"2869",14927,"Deodorant G",1
"2870",14928,"Deodorant G",0
"2871",14929,"Deodorant G",0
"2872",14930,"Deodorant G",0
"2873",14931,"Deodorant G",0
"2874",14932,"Deodorant G",0
"2875",14933,"Deodorant G",0
"2876",14934,"Deodorant G",0
"2877",14935,"Deodorant G",0
"2878",14936,"Deodorant G",0
"2879",14937,"Deodorant G",0
"2880",14938,"Deodorant G",1
"2881",14939,"Deodorant G",0
"2882",14940,"Deodorant G",0
"2883",14941,"Deodorant G",0
"2884",14942,"Deodorant G",1
"2885",14943,"Deodorant G",0
"2886",14944,"Deodorant G",0
"2887",14945,"Deodorant G",0
"2888",14946,"Deodorant G",0
"2889",14947,"Deodorant G",0
"2890",14948,"Deodorant G",1
"2891",14949,"Deodorant G",0
"2892",14950,"Deodorant G",0
"2893",14951,"Deodorant G",0
"2894",14952,"Deodorant G",0
"2895",14953,"Deodorant G",0
"2896",14954,"Deodorant G",0
"2897",14955,"Deodorant G",0
"2898",14956,"Deodorant G",0
"2899",14957,"Deodorant G",1
"2900",14958,"Deodorant G",0
"2901",14959,"Deodorant G",0
"2902",14960,"Deodorant G",0
"2903",14961,"Deodorant G",0
"2904",14962,"Deodorant G",0
"2905",14963,"Deodorant G",1
"2906",14964,"Deodorant G",0
"2907",14965,"Deodorant G",1
"2908",14966,"Deodorant G",0
"2909",14967,"Deodorant G",1
"2910",14968,"Deodorant G",1
"2911",14969,"Deodorant G",0
"2912",14970,"Deodorant G",0
"2913",14971,"Deodorant G",0
"2914",14972,"Deodorant G",0
"2915",14973,"Deodorant G",0
"2916",14974,"Deodorant G",0
"2917",14975,"Deodorant G",0
"2918",14976,"Deodorant G",1
"2919",14977,"Deodorant G",0
"2920",14978,"Deodorant G",1
"2921",14979,"Deodorant G",0
"2922",14980,"Deodorant G",0
"2923",14981,"Deodorant G",0
"2924",14982,"Deodorant G",0
"2925",14983,"Deodorant G",0
"2926",14984,"Deodorant G",1
"2927",14985,"Deodorant G",0
"2928",14986,"Deodorant G",1
"2929",14987,"Deodorant G",0
"2930",14988,"Deodorant G",1
"2931",14989,"Deodorant G",1
"2932",14990,"Deodorant G",0
"2933",14991,"Deodorant G",0
"2934",14992,"Deodorant G",0
"2935",14993,"Deodorant G",0
"2936",14994,"Deodorant G",0
"2937",14995,"Deodorant G",0
"2938",14996,"Deodorant G",0
"2939",14997,"Deodorant G",1
"2940",14998,"Deodorant G",0
"2941",14999,"Deodorant G",1
"2942",15000,"Deodorant G",0
"2943",15083,"Deodorant G",0
"2944",15145,"Deodorant G",1
"2945",15146,"Deodorant G",0
"2946",15149,"Deodorant G",1
"2947",15154,"Deodorant G",1
"2948",15163,"Deodorant G",1
"2949",15182,"Deodorant G",0
"2950",15212,"Deodorant G",0
"2951",15221,"Deodorant G",0
"2952",15224,"Deodorant G",0
"2953",15267,"Deodorant G",1
"2954",15269,"Deodorant G",0
"2955",15353,"Deodorant G",1
"2956",15365,"Deodorant G",1
"2957",15367,"Deodorant G",1
"2958",15403,"Deodorant G",0
"2959",15416,"Deodorant G",0
"2960",15419,"Deodorant G",0
"2961",15421,"Deodorant G",0
"2962",15435,"Deodorant G",0
"2963",15438,"Deodorant G",0
"2964",15448,"Deodorant G",0
"2965",15450,"Deodorant G",0
"2966",15455,"Deodorant G",1
"2967",15473,"Deodorant G",0
"2968",15492,"Deodorant G",0
"2969",15497,"Deodorant G",0
"2970",15508,"Deodorant G",0
"2971",15511,"Deodorant G",0
"2972",15513,"Deodorant G",0
"2973",15529,"Deodorant G",0
"2974",15537,"Deodorant G",1
"2975",15545,"Deodorant G",1
"2976",15549,"Deodorant G",0
"2977",15550,"Deodorant G",0
"2978",15553,"Deodorant G",0
"2979",15572,"Deodorant G",0
"2980",15573,"Deodorant G",0
"2981",15575,"Deodorant G",0
"2982",15585,"Deodorant G",0
"2983",15599,"Deodorant G",0
"2984",15604,"Deodorant G",0
"2985",15609,"Deodorant G",0
"2986",15618,"Deodorant G",1
"2987",15624,"Deodorant G",0
"2988",15627,"Deodorant G",0
"2989",15637,"Deodorant G",1
"2990",15645,"Deodorant G",0
"2991",15647,"Deodorant G",0
"2992",15655,"Deodorant G",0
"2993",15658,"Deodorant G",1
"2994",15661,"Deodorant G",0
"2995",15662,"Deodorant G",0
"2996",15663,"Deodorant G",0
"2997",15665,"Deodorant G",0
"2998",15666,"Deodorant G",0
"2999",15669,"Deodorant G",1
"3000",15680,"Deodorant G",0
"3001",15684,"Deodorant G",1
"3002",15685,"Deodorant G",1
"3003",15686,"Deodorant G",1
"3004",15704,"Deodorant G",0
"3005",15706,"Deodorant G",0
"3006",15713,"Deodorant G",1
"3007",15720,"Deodorant G",1
"3008",15722,"Deodorant G",1
"3009",15727,"Deodorant G",0
"3010",15731,"Deodorant G",0
"3011",15738,"Deodorant G",1
"3012",15740,"Deodorant G",0
"3013",15744,"Deodorant G",0
"3014",15754,"Deodorant G",0
"3015",15759,"Deodorant G",1
"3016",15778,"Deodorant G",1
"3017",15781,"Deodorant G",0
"3018",15797,"Deodorant G",0
"3019",15815,"Deodorant G",0
"3020",15823,"Deodorant G",0
"3021",15845,"Deodorant G",0
"3022",15871,"Deodorant G",0
"3023",15873,"Deodorant G",0
"3024",15874,"Deodorant G",0
"3025",15879,"Deodorant G",0
"3026",15900,"Deodorant G",0
"3027",15957,"Deodorant G",0
"3028",15960,"Deodorant G",1
"3029",15963,"Deodorant G",0
"3030",15968,"Deodorant G",0
"3031",15983,"Deodorant G",1
"3032",15990,"Deodorant G",0
"3033",15995,"Deodorant G",0
"3034",16007,"Deodorant G",0
"3035",16009,"Deodorant G",1
"3036",16011,"Deodorant G",1
"3037",16017,"Deodorant G",0
"3038",16019,"Deodorant G",0
"3039",16023,"Deodorant G",0
"3040",16025,"Deodorant G",0
"3041",16026,"Deodorant G",0
"3042",16032,"Deodorant G",0
"3043",16038,"Deodorant G",0
"3044",16042,"Deodorant G",1
"3045",16048,"Deodorant G",1
"3046",16057,"Deodorant G",1
"3047",16058,"Deodorant G",0
"3048",16081,"Deodorant G",1
"3049",16088,"Deodorant G",0
"3050",16089,"Deodorant G",0
"3051",16096,"Deodorant G",0
"3052",16099,"Deodorant G",0
"3053",16101,"Deodorant G",0
"3054",16109,"Deodorant G",0
"3055",16116,"Deodorant G",0
"3056",16131,"Deodorant G",0
"3057",16132,"Deodorant G",0
"3058",16149,"Deodorant G",1
"3059",16167,"Deodorant G",0
"3060",16203,"Deodorant G",0
"3061",16208,"Deodorant G",1
"3062",9900,"Deodorant H",0
"3063",9901,"Deodorant H",0
"3064",9902,"Deodorant H",0
"3065",9903,"Deodorant H",1
"3066",9904,"Deodorant H",0
"3067",9905,"Deodorant H",0
"3068",9906,"Deodorant H",0
"3069",9907,"Deodorant H",0
"3070",9908,"Deodorant H",1
"3071",9909,"Deodorant H",1
"3072",9910,"Deodorant H",0
"3073",9911,"Deodorant H",0
"3074",9912,"Deodorant H",0
"3075",9913,"Deodorant H",0
"3076",9914,"Deodorant H",0
"3077",9915,"Deodorant H",0
"3078",9916,"Deodorant H",0
"3079",9917,"Deodorant H",0
"3080",9918,"Deodorant H",0
"3081",9919,"Deodorant H",0
"3082",9920,"Deodorant H",0
"3083",9921,"Deodorant H",0
"3084",9922,"Deodorant H",0
"3085",9923,"Deodorant H",0
"3086",9924,"Deodorant H",1
"3087",9925,"Deodorant H",1
"3088",9926,"Deodorant H",0
"3089",9927,"Deodorant H",1
"3090",9928,"Deodorant H",0
"3091",9929,"Deodorant H",0
"3092",9930,"Deodorant H",0
"3093",9931,"Deodorant H",1
"3094",9932,"Deodorant H",1
"3095",9933,"Deodorant H",0
"3096",9934,"Deodorant H",0
"3097",9935,"Deodorant H",0
"3098",9936,"Deodorant H",1
"3099",9937,"Deodorant H",1
"3100",9938,"Deodorant H",0
"3101",9939,"Deodorant H",0
"3102",9940,"Deodorant H",0
"3103",9941,"Deodorant H",1
"3104",9942,"Deodorant H",0
"3105",9943,"Deodorant H",0
"3106",9944,"Deodorant H",0
"3107",9945,"Deodorant H",0
"3108",9946,"Deodorant H",0
"3109",9947,"Deodorant H",0
"3110",9948,"Deodorant H",0
"3111",9949,"Deodorant H",0
"3112",9950,"Deodorant H",1
"3113",9951,"Deodorant H",0
"3114",9952,"Deodorant H",0
"3115",9953,"Deodorant H",1
"3116",9954,"Deodorant H",0
"3117",9955,"Deodorant H",1
"3118",9956,"Deodorant H",0
"3119",9957,"Deodorant H",0
"3120",9958,"Deodorant H",1
"3121",9959,"Deodorant H",0
"3122",9960,"Deodorant H",1
"3123",9961,"Deodorant H",1
"3124",9962,"Deodorant H",1
"3125",9963,"Deodorant H",0
"3126",9964,"Deodorant H",0
"3127",9965,"Deodorant H",1
"3128",9966,"Deodorant H",1
"3129",9967,"Deodorant H",0
"3130",9968,"Deodorant H",0
"3131",9969,"Deodorant H",0
"3132",9970,"Deodorant H",0
"3133",9971,"Deodorant H",0
"3134",9972,"Deodorant H",0
"3135",9973,"Deodorant H",0
"3136",9974,"Deodorant H",1
"3137",9975,"Deodorant H",1
"3138",9976,"Deodorant H",0
"3139",9977,"Deodorant H",1
"3140",9978,"Deodorant H",0
"3141",9979,"Deodorant H",1
"3142",9980,"Deodorant H",0
"3143",9981,"Deodorant H",0
"3144",9982,"Deodorant H",1
"3145",9983,"Deodorant H",0
"3146",9984,"Deodorant H",0
"3147",9985,"Deodorant H",0
"3148",9986,"Deodorant H",1
"3149",9987,"Deodorant H",0
"3150",9988,"Deodorant H",0
"3151",9989,"Deodorant H",1
"3152",9990,"Deodorant H",1
"3153",9991,"Deodorant H",0
"3154",9992,"Deodorant H",0
"3155",9993,"Deodorant H",0
"3156",9994,"Deodorant H",0
"3157",9995,"Deodorant H",0
"3158",9996,"Deodorant H",0
"3159",9997,"Deodorant H",0
"3160",9998,"Deodorant H",0
"3161",9999,"Deodorant H",0
"3162",10000,"Deodorant H",0
"3163",10001,"Deodorant H",0
"3164",10002,"Deodorant H",1
"3165",10003,"Deodorant H",0
"3166",10004,"Deodorant H",1
"3167",10005,"Deodorant H",0
"3168",10006,"Deodorant H",0
"3169",10007,"Deodorant H",0
"3170",10008,"Deodorant H",0
"3171",10009,"Deodorant H",1
"3172",10010,"Deodorant H",0
"3173",10011,"Deodorant H",0
"3174",10012,"Deodorant H",0
"3175",10013,"Deodorant H",0
"3176",10014,"Deodorant H",1
"3177",10015,"Deodorant H",0
"3178",10016,"Deodorant H",0
"3179",10017,"Deodorant H",0
"3180",10018,"Deodorant H",1
"3181",10019,"Deodorant H",0
"3182",10020,"Deodorant H",1
"3183",10021,"Deodorant H",0
"3184",10022,"Deodorant H",0
"3185",10023,"Deodorant H",1
"3186",10024,"Deodorant H",0
"3187",10025,"Deodorant H",0
"3188",10026,"Deodorant H",1
"3189",10027,"Deodorant H",1
"3190",10028,"Deodorant H",1
"3191",10029,"Deodorant H",0
"3192",10030,"Deodorant H",0
"3193",10031,"Deodorant H",0
"3194",10032,"Deodorant H",1
"3195",10033,"Deodorant H",0
"3196",10034,"Deodorant H",0
"3197",10035,"Deodorant H",1
"3198",10036,"Deodorant H",0
"3199",10037,"Deodorant H",0
"3200",10038,"Deodorant H",0
"3201",10039,"Deodorant H",1
"3202",10040,"Deodorant H",0
"3203",10041,"Deodorant H",0
"3204",10042,"Deodorant H",0
"3205",10043,"Deodorant H",0
"3206",10044,"Deodorant H",0
"3207",10045,"Deodorant H",0
"3208",10046,"Deodorant H",0
"3209",10047,"Deodorant H",1
"3210",10048,"Deodorant H",1
"3211",10049,"Deodorant H",0
"3212",10050,"Deodorant H",0
"3213",10051,"Deodorant H",0
"3214",10052,"Deodorant H",0
"3215",10053,"Deodorant H",0
"3216",10054,"Deodorant H",0
"3217",10055,"Deodorant H",0
"3218",10056,"Deodorant H",0
"3219",10057,"Deodorant H",1
"3220",10058,"Deodorant H",1
"3221",10059,"Deodorant H",0
"3222",10060,"Deodorant H",0
"3223",10061,"Deodorant H",0
"3224",10062,"Deodorant H",0
"3225",10063,"Deodorant H",1
"3226",10064,"Deodorant H",0
"3227",10065,"Deodorant H",0
"3228",10066,"Deodorant H",0
"3229",10067,"Deodorant H",0
"3230",10068,"Deodorant H",1
"3231",10069,"Deodorant H",1
"3232",10070,"Deodorant H",0
"3233",10071,"Deodorant H",0
"3234",10072,"Deodorant H",1
"3235",10073,"Deodorant H",0
"3236",10074,"Deodorant H",0
"3237",10075,"Deodorant H",0
"3238",10076,"Deodorant H",1
"3239",10077,"Deodorant H",0
"3240",10078,"Deodorant H",0
"3241",10079,"Deodorant H",1
"3242",10080,"Deodorant H",0
"3243",10081,"Deodorant H",1
"3244",10082,"Deodorant H",0
"3245",10083,"Deodorant H",0
"3246",10084,"Deodorant H",0
"3247",10085,"Deodorant H",0
"3248",10086,"Deodorant H",0
"3249",10087,"Deodorant H",0
"3250",10088,"Deodorant H",0
"3251",10089,"Deodorant H",0
"3252",10090,"Deodorant H",0
"3253",10091,"Deodorant H",0
"3254",10092,"Deodorant H",0
"3255",10093,"Deodorant H",0
"3256",10094,"Deodorant H",0
"3257",10095,"Deodorant H",0
"3258",10096,"Deodorant H",0
"3259",10097,"Deodorant H",1
"3260",10098,"Deodorant H",0
"3261",10099,"Deodorant H",0
"3262",10100,"Deodorant H",0
"3263",10101,"Deodorant H",1
"3264",10102,"Deodorant H",0
"3265",10103,"Deodorant H",0
"3266",10104,"Deodorant H",0
"3267",10105,"Deodorant H",0
"3268",10106,"Deodorant H",0
"3269",10107,"Deodorant H",0
"3270",10108,"Deodorant H",1
"3271",10109,"Deodorant H",0
"3272",10110,"Deodorant H",0
"3273",10111,"Deodorant H",0
"3274",10112,"Deodorant H",0
"3275",10113,"Deodorant H",0
"3276",10114,"Deodorant H",1
"3277",10115,"Deodorant H",0
"3278",10116,"Deodorant H",0
"3279",10117,"Deodorant H",0
"3280",10118,"Deodorant H",0
"3281",10119,"Deodorant H",0
"3282",10120,"Deodorant H",0
"3283",10121,"Deodorant H",0
"3284",10122,"Deodorant H",0
"3285",10123,"Deodorant H",0
"3286",10124,"Deodorant H",1
"3287",10125,"Deodorant H",0
"3288",10126,"Deodorant H",0
"3289",10127,"Deodorant H",0
"3290",10128,"Deodorant H",1
"3291",10129,"Deodorant H",0
"3292",10130,"Deodorant H",0
"3293",10131,"Deodorant H",0
"3294",10132,"Deodorant H",0
"3295",10133,"Deodorant H",0
"3296",10134,"Deodorant H",0
"3297",10135,"Deodorant H",0
"3298",10136,"Deodorant H",0
"3299",10137,"Deodorant H",1
"3300",10138,"Deodorant H",1
"3301",10139,"Deodorant H",0
"3302",10140,"Deodorant H",0
"3303",10141,"Deodorant H",0
"3304",10142,"Deodorant H",0
"3305",10143,"Deodorant H",0
"3306",10144,"Deodorant H",0
"3307",10145,"Deodorant H",1
"3308",10146,"Deodorant H",0
"3309",10147,"Deodorant H",1
"3310",10148,"Deodorant H",0
"3311",10149,"Deodorant H",0
"3312",10150,"Deodorant H",0
"3313",10151,"Deodorant H",0
"3314",10152,"Deodorant H",0
"3315",10153,"Deodorant H",0
"3316",10154,"Deodorant H",0
"3317",10155,"Deodorant H",0
"3318",10156,"Deodorant H",0
"3319",10157,"Deodorant H",0
"3320",10158,"Deodorant H",1
"3321",10159,"Deodorant H",0
"3322",10160,"Deodorant H",0
"3323",10161,"Deodorant H",1
"3324",10162,"Deodorant H",1
"3325",10163,"Deodorant H",0
"3326",10164,"Deodorant H",1
"3327",10165,"Deodorant H",0
"3328",10166,"Deodorant H",0
"3329",10167,"Deodorant H",0
"3330",10168,"Deodorant H",0
"3331",10169,"Deodorant H",0
"3332",10170,"Deodorant H",1
"3333",10171,"Deodorant H",0
"3334",10172,"Deodorant H",0
"3335",10173,"Deodorant H",1
"3336",10174,"Deodorant H",0
"3337",10175,"Deodorant H",1
"3338",10176,"Deodorant H",0
"3339",10177,"Deodorant H",1
"3340",10178,"Deodorant H",1
"3341",10179,"Deodorant H",0
"3342",10180,"Deodorant H",0
